antecedent,consequent,confidence,lift,count,antecedent_count,support,size
Buzz=moderate_buzz & Mkt_trend_strength=strong_uptrend & Mkt_volatility=high,NEXT_DayDir=day_UP,0.8571,1.5048,12,14,0.1519,3
Buzz=moderate_buzz & Mkt_trend_strength=strong_uptrend & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_UP,0.8571,1.5048,12,14,0.1519,3
Mkt_reversion=fade_setup & Mkt_volume_regime=normal_vol & Sentiment=neutral,NEXT_DayDir=day_UP,0.8571,1.5048,12,14,0.1519,3
Sent_Trend=stable & Sentiment=neutral,NEXT_2h_Max=2h_rip,0.6071,1.4989,17,28,0.2152,2
Sent_Trend=stable & Mkt_volatility=high & Sentiment=neutral,NEXT_2h_Max=2h_rip,0.6071,1.4989,17,28,0.2152,3
Mkt_trend=uptrend & Mkt_momentum=strong_up & Mkt_volume_regime=normal_vol,NEXT_2Day=2day_big_up,0.5517,1.7434,16,29,0.2025,3
Mkt_trend=trend_breaking & Mkt_trend_strength=weak_downtrend,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,2
Mkt_trend=trend_breaking & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,2
Mkt_trend_strength=weak_downtrend & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,2
Mkt_reversion=bounce_setup & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,2
Polarity=neutral & Post_Time=pre_market & Mkt_momentum=strong_down,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Post_Time=pre_market & Mkt_momentum=strong_down & Sentiment=neutral,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Sent_Trend=stable & Mkt_trend=trend_breaking & Mkt_trend_strength=weak_downtrend,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Sent_Trend=stable & Mkt_trend_strength=weak_downtrend & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Mkt_trend=trend_breaking & Mkt_trend_strength=weak_downtrend & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Mkt_trend=trend_breaking & Mkt_trend_strength=weak_downtrend & Mkt_volatility=high,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Mkt_trend=trend_breaking & Mkt_trend_strength=weak_downtrend & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Mkt_trend=trend_breaking & Mkt_reversion=bounce_setup & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Mkt_trend=trend_breaking & Mkt_momentum=strong_up & Mkt_volatility=high,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Mkt_trend_strength=weak_downtrend & Mkt_reversion=bounce_setup & Mkt_volatility=high,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Mkt_trend_strength=weak_downtrend & Mkt_reversion=bounce_setup & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Mkt_reversion=bounce_setup & Mkt_momentum=strong_up & Mkt_volatility=high,NEXT_FullDay=day_flat,0.75,2.2788,9,12,0.1139,3
Buzz=moderate_buzz & Mkt_momentum=strong_up,NEXT_2h_Max=2h_rip,0.6667,1.6458,14,21,0.1772,2
Buzz=moderate_buzz & Mkt_momentum=strong_up & Mkt_volatility=high,NEXT_2h_Max=2h_rip,0.6667,1.6458,14,21,0.1772,3
Mkt_trend=trend_breaking & Sentiment=negative,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,2
Mkt_reversion=bounce_setup & Sentiment=negative,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,2
Polarity=neutral & Post_DOW=Wed & Mkt_trend=uptrend,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Polarity=neutral & Post_DOW=Wed & Mkt_trend_strength=strong_uptrend,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Polarity=neutral & Sent_Trend=stable & Mkt_reversion=mild_rally,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Polarity=neutral & Mkt_trend=uptrend & Mkt_reversion=mild_rally,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Polarity=neutral & Mkt_trend_strength=strong_uptrend & Mkt_reversion=mild_rally,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Polarity=neutral & Mkt_reversion=mild_rally & Mkt_volume_regime=normal_vol,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Subjectivity=mixed & Post_DOW=Wed & Mkt_trend=uptrend,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Subjectivity=mixed & Post_DOW=Wed & Mkt_trend_strength=strong_uptrend,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Subjectivity=mixed & Sent_Trend=stable & Mkt_reversion=mild_rally,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Subjectivity=mixed & Mkt_trend=uptrend & Mkt_reversion=mild_rally,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Subjectivity=mixed & Mkt_trend_strength=strong_uptrend & Mkt_reversion=mild_rally,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Subjectivity=mixed & Mkt_trend_strength=weak_downtrend & Mkt_momentum=strong_up,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Subjectivity=mixed & Mkt_reversion=mild_rally & Mkt_volume_regime=normal_vol,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Post_Time=market_hours & Buzz=high_buzz & Sent_Trend=stable,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Post_Time=market_hours & Buzz=high_buzz & Mkt_momentum=strong_up,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Post_Time=market_hours & Buzz=high_buzz & Mkt_volume_regime=normal_vol,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Post_DOW=Wed & Mkt_trend=uptrend & Sentiment=neutral,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Post_DOW=Wed & Mkt_trend_strength=strong_uptrend & Sentiment=neutral,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Buzz=low_buzz & Mkt_trend=trend_breaking & Mkt_trend_strength=weak_downtrend,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Buzz=low_buzz & Mkt_trend_strength=weak_downtrend & Mkt_reversion=bounce_setup,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Sent_Trend=stable & Mkt_reversion=mild_rally & Sentiment=neutral,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Mkt_trend=trend_breaking & Mkt_reversion=bounce_setup & Sentiment=negative,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Mkt_trend=uptrend & Mkt_reversion=mild_rally & Sentiment=neutral,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Mkt_trend=trend_breaking & Mkt_momentum=strong_up & Sentiment=negative,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Mkt_trend=trend_breaking & Mkt_volatility=high & Sentiment=negative,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Mkt_trend_strength=strong_uptrend & Mkt_reversion=mild_rally & Sentiment=neutral,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Mkt_reversion=bounce_setup & Mkt_momentum=strong_up & Sentiment=negative,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Mkt_reversion=bounce_setup & Mkt_volatility=high & Sentiment=negative,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Mkt_reversion=mild_rally & Mkt_volume_regime=normal_vol & Sentiment=neutral,NEXT_2Day=2day_big_down,1.0,2.5484,6,6,0.0759,3
Polarity=neutral & Subjectivity=factual & Sent_Trend=stable,NEXT_30m=30m_surge,0.6522,1.5613,15,23,0.1899,3
Post_DOW=Tue,NEXT_1h_Spike=1h_big_spike,0.8,1.1925,16,20,0.2025,1
Post_DOW=Tue & Mkt_volatility=high,NEXT_1h_Spike=1h_big_spike,0.8,1.1925,16,20,0.2025,2
Mkt_trend=uptrend & Mkt_reversion=fade_setup,NEXT_1h_Spike=1h_big_spike,0.8,1.1925,16,20,0.2025,2
Mkt_reversion=fade_setup & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,0.8,1.1925,16,20,0.2025,2
Polarity=neutral & Mkt_trend=uptrend & Mkt_volume_regime=normal_vol,NEXT_1h_Spike=1h_big_spike,0.8,1.1925,16,20,0.2025,3
Mkt_trend=uptrend & Mkt_reversion=fade_setup & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,0.8,1.1925,16,20,0.2025,3
Mkt_trend=uptrend & Mkt_reversion=fade_setup & Mkt_volatility=high,NEXT_1h_Spike=1h_big_spike,0.8,1.1925,16,20,0.2025,3
Mkt_trend=uptrend & Mkt_volume_regime=normal_vol & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.8,1.1925,16,20,0.2025,3
Mkt_reversion=fade_setup & Mkt_momentum=strong_up & Mkt_volatility=high,NEXT_1h_Spike=1h_big_spike,0.8,1.1925,16,20,0.2025,3
Subjectivity=factual & Sentiment=neutral,NEXT_DayDir=day_UP,0.6286,1.1035,22,35,0.2785,2
Subjectivity=factual & Mkt_volatility=high & Sentiment=neutral,NEXT_DayDir=day_UP,0.6286,1.1035,22,35,0.2785,3
Polarity=neutral & Post_Time=market_hours,NEXT_1h_Spike=1h_big_spike,0.9231,1.3759,12,13,0.1519,2
Post_Time=market_hours & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.9231,1.3759,12,13,0.1519,2
Polarity=neutral & Post_Time=market_hours & Mkt_volatility=high,NEXT_1h_Spike=1h_big_spike,0.9231,1.3759,12,13,0.1519,3
Polarity=neutral & Post_Time=market_hours & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.9231,1.3759,12,13,0.1519,3
Polarity=neutral & Buzz=moderate_buzz & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,0.9231,1.3759,12,13,0.1519,3
Post_Time=market_hours & Sent_Trend=stable & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,0.9231,1.3759,12,13,0.1519,3
Post_Time=market_hours & Mkt_volatility=high & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.9231,1.3759,12,13,0.1519,3
Buzz=moderate_buzz & Mkt_momentum=strong_up & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.9231,1.3759,12,13,0.1519,3
Sent_Trend=deteriorating,NEXT_2h_Max=2h_up,0.8333,3.6574,5,6,0.0633,1
Sent_Trend=deteriorating & Mkt_trend=uptrend,NEXT_2h_Max=2h_up,0.8333,3.6574,5,6,0.0633,2
Sent_Trend=deteriorating & Mkt_volatility=high,NEXT_2h_Max=2h_up,0.8333,3.6574,5,6,0.0633,2
Sent_Trend=deteriorating & Mkt_volume_regime=normal_vol,NEXT_2h_Max=2h_up,0.8333,3.6574,5,6,0.0633,2
Buzz=low_buzz & Sent_Trend=stable & Mkt_trend=uptrend,NEXT_Gap=big_gap_up,0.8333,3.6574,5,6,0.0633,3
Buzz=low_buzz & Mkt_trend_strength=weak_uptrend & Mkt_momentum=strong_up,NEXT_Gap=big_gap_up,0.8333,3.6574,5,6,0.0633,3
Sent_Trend=deteriorating & Mkt_trend=uptrend & Mkt_volatility=high,NEXT_2h_Max=2h_up,0.8333,3.6574,5,6,0.0633,3
Sent_Trend=deteriorating & Mkt_trend=uptrend & Mkt_volume_regime=normal_vol,NEXT_2h_Max=2h_up,0.8333,3.6574,5,6,0.0633,3
Sent_Trend=deteriorating & Mkt_volatility=high & Mkt_volume_regime=normal_vol,NEXT_2h_Max=2h_up,0.8333,3.6574,5,6,0.0633,3
Post_DOW=Wed & Mkt_volume_regime=normal_vol,NEXT_2Day=2day_big_down,0.7059,1.7989,12,17,0.1519,2
Post_DOW=Wed & Mkt_volatility=high & Mkt_volume_regime=normal_vol,NEXT_2Day=2day_big_down,0.7059,1.7989,12,17,0.1519,3
Polarity=neutral & Post_Time=market_hours & Mkt_trend_strength=strong_uptrend,NEXT_Gap=gap_down,0.7778,2.7929,7,9,0.0886,3
Polarity=neutral & Mkt_trend_strength=strong_uptrend & Mkt_reversion=fade_setup,NEXT_FullDay=day_big_up,0.7778,2.7929,7,9,0.0886,3
Subjectivity=factual & Buzz=moderate_buzz & Mkt_trend_strength=strong_uptrend,NEXT_FullDay=day_big_up,0.7778,2.7929,7,9,0.0886,3
Post_Time=market_hours & Mkt_trend_strength=strong_uptrend & Sentiment=neutral,NEXT_Gap=gap_down,0.7778,2.7929,7,9,0.0886,3
Sent_Trend=stable & Mkt_trend_strength=strong_uptrend & Mkt_reversion=fade_setup,NEXT_Gap=gap_down,0.7778,2.7929,7,9,0.0886,3
Mkt_trend_strength=strong_uptrend & Mkt_reversion=fade_setup & Sentiment=neutral,NEXT_FullDay=day_big_up,0.7778,2.7929,7,9,0.0886,3
Buzz=high_buzz & Mkt_volume_regime=normal_vol,NEXT_Gap=gap_down,0.7273,2.6116,8,11,0.1013,2
Polarity=neutral & Post_Time=market_hours & Sent_Trend=stable,NEXT_Gap=gap_down,0.7273,2.6116,8,11,0.1013,3
Polarity=neutral & Post_Time=market_hours & Mkt_volume_regime=normal_vol,NEXT_Gap=gap_down,0.7273,2.6116,8,11,0.1013,3
Polarity=neutral & Buzz=moderate_buzz & Sent_Trend=stable,NEXT_FullDay=day_big_up,0.7273,2.6116,8,11,0.1013,3
Subjectivity=factual & Buzz=moderate_buzz & Mkt_trend=uptrend,NEXT_FullDay=day_big_up,0.7273,2.6116,8,11,0.1013,3
Subjectivity=factual & Buzz=moderate_buzz & Mkt_momentum=strong_up,NEXT_FullDay=day_big_up,0.7273,2.6116,8,11,0.1013,3
Post_Time=market_hours & Sent_Trend=stable & Sentiment=neutral,NEXT_Gap=gap_down,0.7273,2.6116,8,11,0.1013,3
Post_Time=market_hours & Mkt_volume_regime=normal_vol & Sentiment=neutral,NEXT_Gap=gap_down,0.7273,2.6116,8,11,0.1013,3
Buzz=moderate_buzz & Sent_Trend=stable & Mkt_trend_strength=strong_uptrend,NEXT_FullDay=day_big_up,0.7273,2.6116,8,11,0.1013,3
Buzz=moderate_buzz & Sent_Trend=stable & Sentiment=neutral,NEXT_FullDay=day_big_up,0.7273,2.6116,8,11,0.1013,3
Buzz=high_buzz & Mkt_volatility=high & Mkt_volume_regime=normal_vol,NEXT_Gap=gap_down,0.7273,2.6116,8,11,0.1013,3
Post_Time=weekend & Mkt_trend=trend_breaking,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,2
Post_Time=weekend & Mkt_trend_strength=weak_downtrend,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,2
Post_Time=weekend & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,2
Buzz=moderate_buzz & Mkt_trend=trend_breaking,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,2
Buzz=moderate_buzz & Mkt_trend_strength=weak_downtrend,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,2
Buzz=moderate_buzz & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,2
Polarity=pos & Subjectivity=mixed & Sent_Trend=unknown,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Polarity=pos & Post_Time=pre_market & Buzz=high_buzz,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Subjectivity=mixed & Post_Time=pre_market & Post_DOW=Tue,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Subjectivity=mixed & Post_Time=pre_market & Mkt_volume_regime=high_vol,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Subjectivity=mixed & Sent_Trend=unknown & Sentiment=positive,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=pre_market & Buzz=high_buzz & Sentiment=positive,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Sent_Trend=stable & Mkt_trend=trend_breaking,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Sent_Trend=stable & Mkt_trend_strength=weak_downtrend,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Sent_Trend=stable & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_trend=trend_breaking & Mkt_trend_strength=weak_downtrend,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_trend=trend_breaking & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_trend=trend_breaking & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_trend=trend_breaking & Mkt_volatility=high,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_trend=trend_breaking & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_trend_strength=weak_downtrend & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_trend_strength=weak_downtrend & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_trend_strength=weak_downtrend & Mkt_volatility=high,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_trend_strength=weak_downtrend & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_reversion=bounce_setup & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_reversion=bounce_setup & Mkt_volatility=high,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=weekend & Mkt_reversion=bounce_setup & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Sent_Trend=stable & Mkt_trend=trend_breaking,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Sent_Trend=stable & Mkt_trend_strength=weak_downtrend,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Sent_Trend=stable & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_trend=trend_breaking & Mkt_trend_strength=weak_downtrend,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_trend=trend_breaking & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_trend=trend_breaking & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_trend=trend_breaking & Mkt_volatility=high,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_trend=trend_breaking & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_trend_strength=weak_downtrend & Mkt_reversion=bounce_setup,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_trend_strength=weak_downtrend & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_trend_strength=weak_downtrend & Mkt_volatility=high,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_trend_strength=weak_downtrend & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_reversion=bounce_setup & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_reversion=bounce_setup & Mkt_volatility=high,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Buzz=moderate_buzz & Mkt_reversion=bounce_setup & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,1.0,3.0385,5,5,0.0633,3
Post_Time=pre_market & Sent_Trend=unknown,NEXT_30m=30m_up,0.6471,2.1299,11,17,0.1392,2
Post_Time=pre_market & Mkt_momentum=strong_down,NEXT_30m=30m_up,0.6471,2.1299,11,17,0.1392,2
Post_DOW=Tue & Mkt_trend=uptrend,NEXT_30m=30m_up,0.6471,2.1299,11,17,0.1392,2
Sent_Trend=unknown & Mkt_momentum=strong_down,NEXT_30m=30m_up,0.6471,2.1299,11,17,0.1392,2
Post_Time=pre_market & Sent_Trend=unknown & Mkt_volatility=high,NEXT_30m=30m_up,0.6471,2.1299,11,17,0.1392,3
Post_Time=pre_market & Mkt_momentum=strong_down & Mkt_volatility=high,NEXT_30m=30m_up,0.6471,2.1299,11,17,0.1392,3
Post_DOW=Tue & Mkt_trend=uptrend & Mkt_volatility=high,NEXT_30m=30m_up,0.6471,2.1299,11,17,0.1392,3
Sent_Trend=unknown & Mkt_momentum=strong_down & Mkt_volatility=high,NEXT_30m=30m_up,0.6471,2.1299,11,17,0.1392,3
Polarity=neutral & Subjectivity=factual & Sent_Trend=unknown,NEXT_2h_Max=2h_strong,0.8571,2.9441,6,7,0.0759,3
Subjectivity=factual & Post_DOW=Tue & Mkt_momentum=strong_down,NEXT_2h_Max=2h_strong,0.8571,2.9441,6,7,0.0759,3
Subjectivity=factual & Sent_Trend=unknown & Mkt_reversion=mild_dip,NEXT_2h_Max=2h_strong,0.8571,2.9441,6,7,0.0759,3
Subjectivity=factual & Sent_Trend=unknown & Sentiment=neutral,NEXT_2h_Max=2h_strong,0.8571,2.9441,6,7,0.0759,3
Subjectivity=factual & Mkt_reversion=mild_dip & Mkt_momentum=strong_down,NEXT_2h_Max=2h_strong,0.8571,2.9441,6,7,0.0759,3
Mkt_momentum=strong_down,NEXT_FullDay=day_flat,0.619,1.881,13,21,0.1646,1
Mkt_momentum=strong_down & Mkt_volatility=high,NEXT_FullDay=day_flat,0.619,1.881,13,21,0.1646,2
Buzz=low_buzz & Mkt_reversion=fade_setup,NEXT_30m=30m_surge,0.8889,2.1279,8,9,0.1013,2
Polarity=neutral & Buzz=moderate_buzz & Mkt_reversion=fade_setup,NEXT_30m=30m_surge,0.8889,2.1279,8,9,0.1013,3
Subjectivity=factual & Buzz=moderate_buzz & Mkt_trend_strength=strong_uptrend,NEXT_30m=30m_surge,0.8889,2.1279,8,9,0.1013,3
Subjectivity=factual & Buzz=moderate_buzz & Mkt_reversion=fade_setup,NEXT_30m=30m_surge,0.8889,2.1279,8,9,0.1013,3
Buzz=low_buzz & Mkt_reversion=fade_setup & Mkt_volatility=high,NEXT_30m=30m_surge,0.8889,2.1279,8,9,0.1013,3
Buzz=low_buzz & Mkt_reversion=fade_setup & Mkt_volume_regime=normal_vol,NEXT_30m=30m_surge,0.8889,2.1279,8,9,0.1013,3
Buzz=moderate_buzz & Mkt_reversion=fade_setup & Sentiment=neutral,NEXT_30m=30m_surge,0.8889,2.1279,8,9,0.1013,3
Subjectivity=mixed & Mkt_trend=uptrend,NEXT_1h_Spike=1h_big_spike,0.7727,1.1518,17,22,0.2152,2
Subjectivity=mixed & Mkt_trend=uptrend & Mkt_volatility=high,NEXT_1h_Spike=1h_big_spike,0.7727,1.1518,17,22,0.2152,3
Buzz=high_buzz,NEXT_1h_Spike=1h_big_spike,0.75,1.1179,18,24,0.2278,1
Subjectivity=factual & Sent_Trend=stable,NEXT_1h_Spike=1h_big_spike,0.75,1.1179,18,24,0.2278,2
Buzz=high_buzz & Mkt_volatility=high,NEXT_1h_Spike=1h_big_spike,0.75,1.1179,18,24,0.2278,2
Subjectivity=factual & Sent_Trend=stable & Mkt_volatility=high,NEXT_1h_Spike=1h_big_spike,0.75,1.1179,18,24,0.2278,3
Subjectivity=factual & Sent_Trend=stable & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.75,1.1179,18,24,0.2278,3
Mkt_reversion=mild_rally,NEXT_2Day=2day_big_down,0.7692,1.9603,10,13,0.1266,1
Post_DOW=Wed & Mkt_reversion=mild_rally,NEXT_2Day=2day_big_down,0.7692,1.9603,10,13,0.1266,2
Post_DOW=Wed & Mkt_momentum=strong_up,NEXT_2Day=2day_big_down,0.7692,1.9603,10,13,0.1266,2
Mkt_reversion=mild_rally & Mkt_momentum=strong_up,NEXT_2Day=2day_big_down,0.7692,1.9603,10,13,0.1266,2
Mkt_reversion=mild_rally & Mkt_volatility=high,NEXT_2Day=2day_big_down,0.7692,1.9603,10,13,0.1266,2
Post_DOW=Wed & Mkt_reversion=mild_rally & Mkt_momentum=strong_up,NEXT_2Day=2day_big_down,0.7692,1.9603,10,13,0.1266,3
Post_DOW=Wed & Mkt_reversion=mild_rally & Mkt_volatility=high,NEXT_2Day=2day_big_down,0.7692,1.9603,10,13,0.1266,3
Post_DOW=Wed & Mkt_momentum=strong_up & Mkt_volatility=high,NEXT_2Day=2day_big_down,0.7692,1.9603,10,13,0.1266,3
Mkt_reversion=mild_rally & Mkt_momentum=strong_up & Mkt_volatility=high,NEXT_2Day=2day_big_down,0.7692,1.9603,10,13,0.1266,3
Post_Time=market_hours & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_UP,0.8125,1.4264,13,16,0.1646,2
Post_Time=market_hours & Mkt_volatility=high & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_UP,0.8125,1.4264,13,16,0.1646,3
Buzz=low_buzz & Mkt_trend=uptrend,NEXT_Gap=big_gap_up,0.7,3.0722,7,10,0.0886,2
Buzz=low_buzz & Mkt_trend=uptrend & Mkt_volatility=high,NEXT_Gap=big_gap_up,0.7,3.0722,7,10,0.0886,3
Polarity=neutral & Post_Time=pre_market & Mkt_trend=uptrend,NEXT_Gap=big_gap_down,0.6154,3.0385,8,13,0.1013,3
Post_Time=pre_market & Mkt_trend=uptrend & Sentiment=neutral,NEXT_Gap=big_gap_down,0.6154,3.0385,8,13,0.1013,3
Sent_Trend=stable & Mkt_momentum=strong_up & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_UP,0.6364,1.1172,21,33,0.2658,3
Polarity=neutral & Mkt_volume_regime=high_vol,NEXT_1h_Spike=1h_big_spike,1.0,1.4906,10,10,0.1266,2
Mkt_volume_regime=high_vol & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,1.0,1.4906,10,10,0.1266,2
Polarity=neutral & Post_Time=market_hours & Mkt_trend=uptrend,NEXT_1h_Spike=1h_big_spike,1.0,1.4906,10,10,0.1266,3
Polarity=neutral & Post_Time=market_hours & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,1.0,1.4906,10,10,0.1266,3
