antecedent,consequent,support,confidence,lift,count,antecedent_count,antecedent_size
Day_Dir=big_down & Gap=gap_up_big & Range=very_wide & Reversion=bounce_setup,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & Range=very_wide & Reversion=fade_setup,NEXT_UpDown=NEXT_DOWN,0.0667,0.6667,1.4815,4,6,4
Day_Dir=big_up & Gap=gap_down_big & Range=very_wide & Reversion=fade_setup,NEXT_Dir=next_big_down,0.0667,0.6667,4.0,4,6,4
Day_Dir=big_up & Gap=gap_down_big & Range=very_wide & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.0667,0.6667,1.4286,4,6,4
Day_Dir=big_up & Gap=gap_down_big & Range=very_wide & Reversion=fade_setup,NEXT_MoveType=intraday_move,0.0667,0.6667,1.8182,4,6,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & MACD_Cross=above,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & MACD_Cross=above,NEXT_MoveType=intraday_move,0.05,0.75,2.0455,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & EMA_Trend=strong_bull,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & EMA_Trend=strong_bull,NEXT_MoveType=intraday_move,0.05,0.75,2.0455,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & OBV_Trend=accumulating,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & OBV_Trend=accumulating,NEXT_MoveType=intraday_move,0.05,0.75,2.0455,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & VWAP_Pos=far_above,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & VWAP_Pos=far_above,NEXT_MoveType=intraday_move,0.05,0.75,2.0455,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & ATR_Regime=high_vol,NEXT_TotalDir=total_UP,0.05,1.0,1.7647,3,3,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & Streak=long_up,NEXT_TotalDir=total_UP,0.05,1.0,1.7647,3,3,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & Fast_Trend=strong_up,NEXT_TotalDir=total_UP,0.05,1.0,1.7647,3,3,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & Trend_Break=intact,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & Trend_Break=intact,NEXT_MoveType=intraday_move,0.05,0.75,2.0455,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & Reversion=fade_setup,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
Day_Dir=big_up & Gap=gap_down_big & Volume=high & Reversion=fade_setup,NEXT_MoveType=intraday_move,0.05,0.75,2.0455,3,4,4
Day_Dir=big_up & Gap=gap_down_big & RSI=overbought & MACD_Hist=strong_bull,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=overbought & MACD_Cross=above,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=overbought & EMA_Trend=strong_bull,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=neutral_high & BB_Position=upper_mid,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=overbought & BB_Position=above_upper,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=overbought & OBV_Trend=accumulating,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=overbought & VWAP_Pos=far_above,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=neutral_high & Streak=1_up,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=overbought & Fast_Trend=strong_up,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down & RSI=neutral_high & Fast_Trend=strong_up,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=neutral_high & Trend_Break=intact,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=overbought & Trend_Break=intact,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down & RSI=neutral_high & Trend_Break=intact,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=neutral_high & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & RSI=overbought & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down & RSI=neutral_high & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Hist=strong_bull & MACD_Cross=above,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & MACD_Cross=above,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & MACD_Cross=above,NEXT_Dir=next_big_down,0.05,0.75,4.5,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & MACD_Cross=above,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Hist=strong_bull & EMA_Trend=strong_bull,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & EMA_Trend=strong_bull,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & EMA_Trend=strong_bull,NEXT_Dir=next_big_down,0.05,0.75,4.5,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & EMA_Trend=strong_bull,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & BB_Position=above_upper,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Hist=strong_bull & BB_Squeeze=very_wide,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & BB_Squeeze=very_wide,NEXT_UpDown=NEXT_DOWN,0.05,1.0,2.2222,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & BB_Squeeze=very_wide,NEXT_Dir=next_big_down,0.05,1.0,6.0,3,3,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Hist=strong_bull & SMA_Align=bullish,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & SMA_Align=bullish,NEXT_UpDown=NEXT_DOWN,0.05,1.0,2.2222,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & SMA_Align=bullish,NEXT_Dir=next_big_down,0.05,1.0,6.0,3,3,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Hist=strong_bull & OBV_Trend=accumulating,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & OBV_Trend=accumulating,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & OBV_Trend=accumulating,NEXT_Dir=next_big_down,0.05,0.75,4.5,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & OBV_Trend=accumulating,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Hist=strong_bull & VWAP_Pos=far_above,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & VWAP_Pos=far_above,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & VWAP_Pos=far_above,NEXT_Dir=next_big_down,0.05,0.75,4.5,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & VWAP_Pos=far_above,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Hist=strong_bull & ATR_Regime=high_vol,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & Fast_Trend=strong_up,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & Trend_Break=intact,NEXT_Dir=next_big_down,0.05,0.75,4.5,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & Trend_Break=intact,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Hist=strong_bull & Reversion=bounce_setup,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & Reversion=fade_setup,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & Reversion=fade_setup,NEXT_Dir=next_big_down,0.05,0.75,4.5,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Hist=strong_bull & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Cross=above & EMA_Trend=strong_bull,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & EMA_Trend=strong_bull,NEXT_GapDir=gap_UP,0.0667,0.6667,1.4286,4,6,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & EMA_Trend=strong_bull,NEXT_TotalDir=total_UP,0.0667,0.6667,1.1765,4,6,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & BB_Position=above_upper,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Cross=above & BB_Squeeze=very_wide,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & BB_Squeeze=wide,NEXT_MoveType=intraday_move,0.05,1.0,2.7273,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & BB_Squeeze=very_wide,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & BB_Squeeze=very_wide,NEXT_Dir=next_big_down,0.05,0.75,4.5,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & BB_Squeeze=very_wide,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & BB_Squeeze=very_wide,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Cross=above & SMA_Align=bullish,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & SMA_Align=bullish,NEXT_UpDown=NEXT_DOWN,0.05,1.0,2.2222,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & SMA_Align=bullish,NEXT_Dir=next_big_down,0.05,1.0,6.0,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & SMA_Align=mixed,NEXT_UpDown=NEXT_UP,0.05,1.0,1.875,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & SMA_Align=mixed,NEXT_Dir=next_big_up,0.05,1.0,3.1579,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & SMA_Align=mixed,NEXT_TotalDir=total_UP,0.05,1.0,1.7647,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & SMA_Align=mixed,NEXT_TotalSize=total_rip,0.05,1.0,5.0,3,3,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Cross=above & OBV_Trend=accumulating,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & OBV_Trend=accumulating,NEXT_UpDown=NEXT_DOWN,0.0667,0.6667,1.4815,4,6,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & OBV_Trend=accumulating,NEXT_Dir=next_big_down,0.0667,0.6667,4.0,4,6,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & OBV_Trend=accumulating,NEXT_GapDir=gap_UP,0.0667,0.6667,1.4286,4,6,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & OBV_Trend=accumulating,NEXT_MoveType=intraday_move,0.0667,0.6667,1.8182,4,6,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Cross=above & VWAP_Pos=far_above,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & VWAP_Pos=far_above,NEXT_GapDir=gap_UP,0.0667,0.6667,1.4286,4,6,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & VWAP_Pos=far_above,NEXT_TotalDir=total_UP,0.0667,0.6667,1.1765,4,6,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Cross=above & ATR_Regime=high_vol,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & ATR_Regime=high_vol,NEXT_UpDown=NEXT_UP,0.05,0.6,1.125,3,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & ATR_Regime=high_vol,NEXT_Dir=next_big_up,0.05,0.6,1.8947,3,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & ATR_Regime=high_vol,NEXT_GapDir=gap_UP,0.0667,0.8,1.7143,4,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & ATR_Regime=high_vol,NEXT_TotalDir=total_UP,0.0667,0.8,1.4118,4,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & ATR_Regime=high_vol,NEXT_TotalSize=total_rip,0.05,0.6,3.0,3,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & ATR_Regime=high_vol,NEXT_MoveType=intraday_move,0.05,0.6,1.6364,3,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & Streak=long_up,NEXT_TotalDir=total_UP,0.05,1.0,1.7647,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & Fast_Trend=strong_up,NEXT_UpDown=NEXT_DOWN,0.05,0.6,1.3333,3,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & Fast_Trend=strong_up,NEXT_Dir=next_big_down,0.05,0.6,3.6,3,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & Fast_Trend=strong_up,NEXT_GapDir=gap_UP,0.0667,0.8,1.7143,4,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & Fast_Trend=strong_up,NEXT_MoveType=intraday_move,0.05,0.6,1.6364,3,5,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & Fast_Trend=strong_up,NEXT_GapAction=gap_fade,0.05,0.6,3.0,3,5,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.05,1.0,1.875,3,3,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Trend_Break=intact,NEXT_Dir=next_big_up,0.05,1.0,3.1579,3,3,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Trend_Break=intact,NEXT_TotalDir=total_UP,0.05,1.0,1.7647,3,3,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Trend_Break=intact,NEXT_TotalSize=total_rip,0.05,1.0,5.0,3,3,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Trend_Break=intact,NEXT_MoveType=intraday_move,0.05,1.0,2.7273,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & Trend_Break=intact,NEXT_GapDir=gap_UP,0.0833,0.7143,1.5306,5,7,4
Day_Dir=big_down & Gap=gap_up_big & MACD_Cross=above & Reversion=bounce_setup,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Reversion=mild_rally,NEXT_UpDown=NEXT_UP,0.05,1.0,1.875,3,3,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Reversion=mild_rally,NEXT_Dir=next_big_up,0.05,1.0,3.1579,3,3,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Reversion=mild_rally,NEXT_TotalDir=total_UP,0.05,1.0,1.7647,3,3,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Reversion=mild_rally,NEXT_TotalSize=total_rip,0.05,1.0,5.0,3,3,4
Day_Dir=mod_up & Gap=gap_up & MACD_Cross=above & Reversion=mild_rally,NEXT_MoveType=intraday_move,0.05,1.0,2.7273,3,3,4
Day_Dir=big_up & Gap=gap_down_big & MACD_Cross=above & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.0833,0.7143,1.5306,5,7,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & BB_Position=above_upper,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_down & Gap=gap_up_big & EMA_Trend=strong_bull & BB_Squeeze=very_wide,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & BB_Squeeze=very_wide,NEXT_UpDown=NEXT_DOWN,0.0667,0.6667,1.4815,4,6,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & BB_Squeeze=very_wide,NEXT_Dir=next_big_down,0.0667,0.6667,4.0,4,6,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & BB_Squeeze=very_wide,NEXT_GapDir=gap_UP,0.0667,0.6667,1.4286,4,6,4
Day_Dir=big_down & Gap=gap_up_big & EMA_Trend=strong_bull & SMA_Align=bullish,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & SMA_Align=bullish,NEXT_UpDown=NEXT_DOWN,0.05,1.0,2.2222,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & SMA_Align=bullish,NEXT_Dir=next_big_down,0.05,1.0,6.0,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & SMA_Align=mixed,NEXT_UpDown=NEXT_UP,0.0667,0.8,1.5,4,5,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & SMA_Align=mixed,NEXT_Dir=next_big_up,0.0667,0.8,2.5263,4,5,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & SMA_Align=mixed,NEXT_GapDir=gap_UP,0.05,0.6,1.2857,3,5,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & SMA_Align=mixed,NEXT_TotalDir=total_UP,0.0667,0.8,1.4118,4,5,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & SMA_Align=mixed,NEXT_TotalSize=total_rip,0.0667,0.8,4.0,4,5,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & SMA_Align=mixed,NEXT_MoveType=intraday_move,0.0667,0.8,2.1818,4,5,4
Day_Dir=big_down & Gap=gap_up_big & EMA_Trend=strong_bull & OBV_Trend=accumulating,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & OBV_Trend=accumulating,NEXT_UpDown=NEXT_DOWN,0.0667,0.6667,1.4815,4,6,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & OBV_Trend=accumulating,NEXT_Dir=next_big_down,0.0667,0.6667,4.0,4,6,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & OBV_Trend=accumulating,NEXT_GapDir=gap_UP,0.0667,0.6667,1.4286,4,6,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & OBV_Trend=accumulating,NEXT_MoveType=intraday_move,0.0667,0.6667,1.8182,4,6,4
Day_Dir=big_down & Gap=gap_up_big & EMA_Trend=strong_bull & VWAP_Pos=far_above,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & VWAP_Pos=far_above,NEXT_GapDir=gap_UP,0.0833,0.625,1.3393,5,8,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & VWAP_Pos=far_above,NEXT_TotalDir=total_UP,0.0833,0.625,1.1029,5,8,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & VWAP_Pos=far_above,NEXT_MoveType=intraday_move,0.0833,0.625,1.7045,5,8,4
Day_Dir=big_down & Gap=gap_up_big & EMA_Trend=strong_bull & ATR_Regime=high_vol,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & ATR_Regime=high_vol,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & ATR_Regime=high_vol,NEXT_Dir=next_big_up,0.05,0.75,2.3684,3,4,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & ATR_Regime=high_vol,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & ATR_Regime=high_vol,NEXT_TotalDir=total_UP,0.0667,1.0,1.7647,4,4,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & ATR_Regime=high_vol,NEXT_TotalSize=total_rip,0.05,0.75,3.75,3,4,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & ATR_Regime=extreme_vol,NEXT_MoveType=intraday_move,0.05,1.0,2.7273,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & Streak=long_up,NEXT_TotalDir=total_UP,0.05,1.0,1.7647,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & Fast_Trend=strong_up,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & Fast_Trend=strong_up,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & Trend_Break=intact,NEXT_GapDir=gap_UP,0.0833,0.625,1.3393,5,8,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & Trend_Break=intact,NEXT_TotalDir=total_UP,0.0833,0.625,1.1029,5,8,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & Trend_Break=intact,NEXT_MoveType=intraday_move,0.0833,0.625,1.7045,5,8,4
Day_Dir=big_down & Gap=gap_up_big & EMA_Trend=strong_bull & Reversion=bounce_setup,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.0833,0.625,1.3393,5,8,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & Reversion=fade_setup,NEXT_TotalDir=total_UP,0.0833,0.625,1.1029,5,8,4
Day_Dir=big_up & Gap=gap_down_big & EMA_Trend=strong_bull & Reversion=fade_setup,NEXT_MoveType=intraday_move,0.0833,0.625,1.7045,5,8,4
Day_Dir=big_up & Gap=gap_down_big & BB_Position=above_upper & OBV_Trend=accumulating,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Position=above_upper & VWAP_Pos=far_above,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Position=upper_mid & Streak=1_up,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Position=above_upper & Fast_Trend=strong_up,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Position=upper_mid & Trend_Break=intact,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Position=above_upper & Trend_Break=intact,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Position=upper_mid & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Position=above_upper & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
Day_Dir=big_down & Gap=gap_up_big & BB_Squeeze=very_wide & SMA_Align=bullish,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Squeeze=very_wide & SMA_Align=bullish,NEXT_UpDown=NEXT_DOWN,0.05,1.0,2.2222,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Squeeze=very_wide & SMA_Align=bullish,NEXT_Dir=next_big_down,0.05,1.0,6.0,3,3,4
Day_Dir=big_down & Gap=gap_up_big & BB_Squeeze=very_wide & OBV_Trend=accumulating,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
Day_Dir=big_up & Gap=gap_down_big & BB_Squeeze=wide & OBV_Trend=accumulating,NEXT_MoveType=intraday_move,0.05,1.0,2.7273,3,3,4
